Logic Gate; Method; Iteration; Error; Run
OR; random_search; 1; 0.2861328125; 0
OR; random_search; 2; 0.2861328125; 0
OR; random_search; 3; 0.25; 0
OR; random_search; 4; 0.25; 0
OR; random_search; 5; 0.25; 0
OR; random_search; 6; 0.25; 0
OR; random_search; 7; 0.25; 0
OR; random_search; 8; 0.25; 0
OR; random_search; 9; 0.25; 0
OR; random_search; 10; 0.25; 0
OR; random_search; 11; 0.25; 0
OR; random_search; 12; 0.25; 0
OR; random_search; 13; 0.25; 0
OR; random_search; 14; 0.25; 0
OR; random_search; 15; 0.25; 0
OR; random_search; 16; 0.25; 0
OR; random_search; 17; 0.25; 0
OR; random_search; 18; 0.25; 0
OR; random_search; 19; 0.25; 0
OR; random_search; 20; 0.25; 0
OR; random_search; 21; 0.25; 0
OR; random_search; 22; 0.25; 0
OR; random_search; 23; 0.25; 0
OR; random_search; 24; 0.25; 0
OR; random_search; 25; 0.25; 0
OR; random_search; 26; 0.25; 0
OR; random_search; 27; 0.25; 0
OR; random_search; 28; 0.2451171875; 0
OR; random_search; 1; 0.5302734375; 1
OR; random_search; 2; 0.4140625; 1
OR; random_search; 3; 0.2890625; 1
OR; random_search; 4; 0.271484375; 1
OR; random_search; 5; 0.271484375; 1
OR; random_search; 6; 0.271484375; 1
OR; random_search; 7; 0.271484375; 1
OR; random_search; 8; 0.271484375; 1
OR; random_search; 9; 0.271484375; 1
OR; random_search; 10; 0.271484375; 1
OR; random_search; 11; 0.271484375; 1
OR; random_search; 12; 0.271484375; 1
OR; random_search; 13; 0.2529296875; 1
OR; random_search; 14; 0.2529296875; 1
OR; random_search; 15; 0.2529296875; 1
OR; random_search; 16; 0.2529296875; 1
OR; random_search; 17; 0.2529296875; 1
OR; random_search; 18; 0.2529296875; 1
OR; random_search; 19; 0.2529296875; 1
OR; random_search; 20; 0.2529296875; 1
OR; random_search; 21; 0.2529296875; 1
OR; random_search; 22; 0.2529296875; 1
OR; random_search; 23; 0.2421875; 1
OR; random_search; 1; 0.3193359375; 2
OR; random_search; 2; 0.3193359375; 2
OR; random_search; 3; 0.3193359375; 2
OR; random_search; 4; 0.2353515625; 2
OR; random_search; 1; 0.6171875; 3
OR; random_search; 2; 0.30078125; 3
OR; random_search; 3; 0.30078125; 3
OR; random_search; 4; 0.259765625; 3
OR; random_search; 5; 0.259765625; 3
OR; random_search; 6; 0.259765625; 3
OR; random_search; 7; 0.259765625; 3
OR; random_search; 8; 0.259765625; 3
OR; random_search; 9; 0.259765625; 3
OR; random_search; 10; 0.259765625; 3
OR; random_search; 11; 0.259765625; 3
OR; random_search; 12; 0.259765625; 3
OR; random_search; 13; 0.259765625; 3
OR; random_search; 14; 0.259765625; 3
OR; random_search; 15; 0.259765625; 3
OR; random_search; 16; 0.259765625; 3
OR; random_search; 17; 0.259765625; 3
OR; random_search; 18; 0.259765625; 3
OR; random_search; 19; 0.259765625; 3
OR; random_search; 20; 0.259765625; 3
OR; random_search; 21; 0.259765625; 3
OR; random_search; 22; 0.2509765625; 3
OR; random_search; 23; 0.2509765625; 3
OR; random_search; 24; 0.24609375; 3
OR; random_search; 1; 0.2587890625; 4
OR; random_search; 2; 0.2587890625; 4
OR; random_search; 3; 0.2587890625; 4
OR; random_search; 4; 0.2587890625; 4
OR; random_search; 5; 0.2587890625; 4
OR; random_search; 6; 0.2587890625; 4
OR; random_search; 7; 0.2587890625; 4
OR; random_search; 8; 0.2587890625; 4
OR; random_search; 9; 0.248046875; 4
OR; random_search; 1; 0.2587890625; 5
OR; random_search; 2; 0.2587890625; 5
OR; random_search; 3; 0.2470703125; 5
OR; random_search; 1; 0.3857421875; 6
OR; random_search; 2; 0.2509765625; 6
OR; random_search; 3; 0.2509765625; 6
OR; random_search; 4; 0.2509765625; 6
OR; random_search; 5; 0.2509765625; 6
OR; random_search; 6; 0.2509765625; 6
OR; random_search; 7; 0.2509765625; 6
OR; random_search; 8; 0.23828125; 6
OR; random_search; 1; 0.58984375; 7
OR; random_search; 2; 0.2470703125; 7
OR; random_search; 1; 0.451171875; 8
OR; random_search; 2; 0.451171875; 8
OR; random_search; 3; 0.2578125; 8
OR; random_search; 4; 0.2578125; 8
OR; random_search; 5; 0.2578125; 8
OR; random_search; 6; 0.2578125; 8
OR; random_search; 7; 0.2578125; 8
OR; random_search; 8; 0.2578125; 8
OR; random_search; 9; 0.2578125; 8
OR; random_search; 10; 0.2578125; 8
OR; random_search; 11; 0.2578125; 8
OR; random_search; 12; 0.2578125; 8
OR; random_search; 13; 0.2578125; 8
OR; random_search; 14; 0.2578125; 8
OR; random_search; 15; 0.2578125; 8
OR; random_search; 16; 0.2578125; 8
OR; random_search; 17; 0.2578125; 8
OR; random_search; 18; 0.2578125; 8
OR; random_search; 19; 0.2578125; 8
OR; random_search; 20; 0.2578125; 8
OR; random_search; 21; 0.2373046875; 8
OR; random_search; 1; 0.279296875; 9
OR; random_search; 2; 0.25390625; 9
OR; random_search; 3; 0.24609375; 9
